alt_files,brand,eans,file_urls,files,model,model_2,product,product_lang,product_parent,scrapfly,source,thumb_urls,thumbs,type,url,video
,VANKYO,,[None],,Leisure 430,,Pre-School Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/mini-projector/products/vankyo-leisure-430-projector-white,
,VANKYO,,[None],,Leisure 480W,,Pre-School Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/mini-projector/products/leisure-480w-1080p-mini-projector,
,VANKYO,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/LEISURE_3_V1.01_EN.pdf?v=1658474430,,Leisure 3,,Outdoor Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/outdoor-projector/products/vankyo-leisure-3-projector,
,VANKYO,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/Performance_V610_User_Manual_V4.02_JP.pdf?v=1623399135,,Performance V610,,Pre-School Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/mini-projector/products/vankyo-performance-v610-native-1080p-led-projector,
,VANKYO,,[None],,Leisure 410,,Pre-School Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/mini-projector/products/vankyo-leisure-410-pro-1080p-projector,
,VANKYO,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/Miracle_120_User_Manual_V1.02_EN.pdf?v=1622694574,,Miracle 120,,Pre-School Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/mini-projector/products/vankyo-miracle-120-mini-projector-for-outdoor-movies,
,VANKYO,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/Performance_V630_User_Manual_V3.03_EN.pdf?v=1623399525,,Performance V630,,Pre-School Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/mini-projector/products/vankyo-performance-v630-projector-white,
,VANKYO,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/Leisure_470_Pro_Manual.pdf?v=1658141239,,Leisure 470,,Outdoor Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/outdoor-projector/products/vankyo-leisure-470-pro-outdoor-projector,
,VANKYO,,[None],,Cinemango 100,,Pre-School Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/mini-projector/products/vankyo-cinemango-100-pro-wifi-projector,
,VANKYO,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/Leisure_D30T_User_Manual_V1.01_EN.pdf?v=1622694500,,Leisure d30t,,Pre-School Projector,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/mini-projector/products/vankyo-leisure-d30t-wifi-mini-projector,
